id_dis,territorio,id_tiempo,razon,numero_sociedades
10381,Comunitat Valenciana,202212,Otras,33.0
10382,Comunitat Valenciana,202211,Otras,50.0
10383,Comunitat Valenciana,202210,Otras,64.0
10384,Comunitat Valenciana,202209,Otras,43.0
10385,Comunitat Valenciana,202208,Otras,23.0
10386,Comunitat Valenciana,202207,Otras,47.0
10387,Comunitat Valenciana,202206,Otras,36.0
10388,Comunitat Valenciana,202205,Otras,71.0
10389,Comunitat Valenciana,202204,Otras,36.0
10390,Comunitat Valenciana,202203,Otras,45.0
10391,Comunitat Valenciana,202202,Otras,42.0
10392,Comunitat Valenciana,202201,Otras,55.0
10393,Comunitat Valenciana,202112,Otras,48.0
10394,Comunitat Valenciana,202111,Otras,39.0
10395,Comunitat Valenciana,202110,Otras,27.0
10396,Comunitat Valenciana,202109,Otras,30.0
10397,Comunitat Valenciana,202108,Otras,19.0
10398,Comunitat Valenciana,202107,Otras,37.0
10399,Comunitat Valenciana,202106,Otras,32.0
10400,Comunitat Valenciana,202105,Otras,47.0
10401,Comunitat Valenciana,202104,Otras,35.0
10402,Comunitat Valenciana,202103,Otras,47.0
10403,Comunitat Valenciana,202102,Otras,39.0
10404,Comunitat Valenciana,202101,Otras,45.0
10405,Comunitat Valenciana,202012,Otras,39.0
10406,Comunitat Valenciana,202011,Otras,32.0
10407,Comunitat Valenciana,202010,Otras,43.0
10408,Comunitat Valenciana,202009,Otras,30.0
10409,Comunitat Valenciana,202008,Otras,20.0
10410,Comunitat Valenciana,202007,Otras,30.0
10411,Comunitat Valenciana,202006,Otras,18.0
10412,Comunitat Valenciana,202005,Otras,12.0
10413,Comunitat Valenciana,202004,Otras,10.0
10414,Comunitat Valenciana,202003,Otras,24.0
10415,Comunitat Valenciana,202002,Otras,43.0
10416,Comunitat Valenciana,202001,Otras,40.0
10417,Comunitat Valenciana,201912,Otras,27.0
10418,Comunitat Valenciana,201911,Otras,39.0
10419,Comunitat Valenciana,201910,Otras,30.0
10420,Comunitat Valenciana,201909,Otras,19.0
10421,Comunitat Valenciana,201908,Otras,23.0
10422,Comunitat Valenciana,201907,Otras,44.0
10423,Comunitat Valenciana,201906,Otras,22.0
10424,Comunitat Valenciana,201905,Otras,34.0
10425,Comunitat Valenciana,201904,Otras,34.0
10426,Comunitat Valenciana,201903,Otras,40.0
10427,Comunitat Valenciana,201902,Otras,39.0
10428,Comunitat Valenciana,201901,Otras,43.0
10429,Comunitat Valenciana,201812,Otras,28.0
10430,Comunitat Valenciana,201811,Otras,32.0
10431,Comunitat Valenciana,201810,Otras,36.0
10432,Comunitat Valenciana,201809,Otras,18.0
10433,Comunitat Valenciana,201808,Otras,14.0
10434,Comunitat Valenciana,201807,Otras,50.0
10435,Comunitat Valenciana,201806,Otras,33.0
10436,Comunitat Valenciana,201805,Otras,40.0
10437,Comunitat Valenciana,201804,Otras,32.0
10438,Comunitat Valenciana,201803,Otras,34.0
10439,Comunitat Valenciana,201802,Otras,75.0
10440,Comunitat Valenciana,201801,Otras,51.0
10441,Comunitat Valenciana,201712,Otras,25.0
10442,Comunitat Valenciana,201711,Otras,36.0
10443,Comunitat Valenciana,201710,Otras,22.0
10444,Comunitat Valenciana,201709,Otras,10.0
10445,Comunitat Valenciana,201708,Otras,28.0
10446,Comunitat Valenciana,201707,Otras,33.0
10447,Comunitat Valenciana,201706,Otras,45.0
10448,Comunitat Valenciana,201705,Otras,55.0
10449,Comunitat Valenciana,201704,Otras,37.0
10450,Comunitat Valenciana,201703,Otras,64.0
10451,Comunitat Valenciana,201702,Otras,37.0
10452,Comunitat Valenciana,201701,Otras,51.0
10453,Comunitat Valenciana,201612,Otras,45.0
10454,Comunitat Valenciana,201611,Otras,43.0
10455,Comunitat Valenciana,201610,Otras,63.0
10456,Comunitat Valenciana,201609,Otras,31.0
10457,Comunitat Valenciana,201608,Otras,24.0
10458,Comunitat Valenciana,201607,Otras,32.0
10459,Comunitat Valenciana,201606,Otras,49.0
10460,Comunitat Valenciana,201605,Otras,48.0
10461,Comunitat Valenciana,201604,Otras,48.0
10462,Comunitat Valenciana,201603,Otras,45.0
10463,Comunitat Valenciana,201602,Otras,65.0
10464,Comunitat Valenciana,201601,Otras,53.0
10465,Comunitat Valenciana,201512,Otras,38.0
10466,Comunitat Valenciana,201511,Otras,68.0
10467,Comunitat Valenciana,201510,Otras,54.0
10468,Comunitat Valenciana,201509,Otras,38.0
10469,Comunitat Valenciana,201508,Otras,26.0
10470,Comunitat Valenciana,201507,Otras,56.0
10471,Comunitat Valenciana,201506,Otras,60.0
10472,Comunitat Valenciana,201505,Otras,45.0
10473,Comunitat Valenciana,201504,Otras,32.0
10474,Comunitat Valenciana,201503,Otras,48.0
10475,Comunitat Valenciana,201502,Otras,70.0
10476,Comunitat Valenciana,201501,Otras,50.0
10477,Comunitat Valenciana,201412,Otras,52.0
10478,Comunitat Valenciana,201411,Otras,44.0
10479,Comunitat Valenciana,201410,Otras,72.0
10480,Comunitat Valenciana,201409,Otras,51.0
10481,Comunitat Valenciana,201408,Otras,38.0
10482,Comunitat Valenciana,201407,Otras,71.0
10483,Comunitat Valenciana,201406,Otras,60.0
10484,Comunitat Valenciana,201405,Otras,70.0
10485,Comunitat Valenciana,201404,Otras,48.0
10486,Comunitat Valenciana,201403,Otras,68.0
10487,Comunitat Valenciana,201402,Otras,81.0
10488,Comunitat Valenciana,201401,Otras,64.0
10489,Comunitat Valenciana,201312,Otras,47.0
10490,Comunitat Valenciana,201311,Otras,82.0
10491,Comunitat Valenciana,201310,Otras,65.0
10492,Comunitat Valenciana,201309,Otras,56.0
10493,Comunitat Valenciana,201308,Otras,37.0
10494,Comunitat Valenciana,201307,Otras,83.0
10495,Comunitat Valenciana,201306,Otras,67.0
10496,Comunitat Valenciana,201305,Otras,77.0
10497,Comunitat Valenciana,201304,Otras,77.0
10498,Comunitat Valenciana,201303,Otras,86.0
10499,Comunitat Valenciana,201302,Otras,59.0
10500,Comunitat Valenciana,201301,Otras,51.0
10501,Comunitat Valenciana,201212,Otras,48.0
10502,Comunitat Valenciana,201211,Otras,69.0
10503,Comunitat Valenciana,201210,Otras,53.0
10504,Comunitat Valenciana,201209,Otras,37.0
10505,Comunitat Valenciana,201208,Otras,40.0
10506,Comunitat Valenciana,201207,Otras,61.0
10507,Comunitat Valenciana,201206,Otras,52.0
10508,Comunitat Valenciana,201205,Otras,74.0
10509,Comunitat Valenciana,201204,Otras,47.0
10510,Comunitat Valenciana,201203,Otras,71.0
10511,Comunitat Valenciana,201202,Otras,49.0
10512,Comunitat Valenciana,201201,Otras,50.0
10513,Comunitat Valenciana,201112,Otras,33.0
10514,Comunitat Valenciana,201111,Otras,45.0
10515,Comunitat Valenciana,201110,Otras,38.0
10516,Comunitat Valenciana,201109,Otras,37.0
10517,Comunitat Valenciana,201108,Otras,20.0
10518,Comunitat Valenciana,201107,Otras,44.0
10519,Comunitat Valenciana,201106,Otras,52.0
10520,Comunitat Valenciana,201105,Otras,43.0
10521,Comunitat Valenciana,201104,Otras,43.0
10522,Comunitat Valenciana,201103,Otras,76.0
10523,Comunitat Valenciana,201102,Otras,48.0
10524,Comunitat Valenciana,201101,Otras,36.0
10525,Comunitat Valenciana,201012,Otras,50.0
10526,Comunitat Valenciana,201011,Otras,38.0
10527,Comunitat Valenciana,201010,Otras,30.0
10528,Comunitat Valenciana,201009,Otras,34.0
10529,Comunitat Valenciana,201008,Otras,20.0
10530,Comunitat Valenciana,201007,Otras,39.0
10531,Comunitat Valenciana,201006,Otras,49.0
10532,Comunitat Valenciana,201005,Otras,47.0
10533,Comunitat Valenciana,201004,Otras,26.0
10534,Comunitat Valenciana,201003,Otras,54.0
10535,Comunitat Valenciana,201002,Otras,41.0
10536,Comunitat Valenciana,201001,Otras,33.0
10537,Comunitat Valenciana,200912,Otras,31.0
10538,Comunitat Valenciana,200911,Otras,34.0
10539,Comunitat Valenciana,200910,Otras,29.0
10540,Comunitat Valenciana,200909,Otras,11.0
10541,Comunitat Valenciana,200908,Otras,16.0
10542,Comunitat Valenciana,200907,Otras,25.0
10543,Comunitat Valenciana,200906,Otras,29.0
10544,Comunitat Valenciana,200905,Otras,9.0
10545,Comunitat Valenciana,200904,Otras,18.0
10546,Comunitat Valenciana,200903,Otras,14.0
10547,Comunitat Valenciana,200902,Otras,19.0
10548,Comunitat Valenciana,200901,Otras,17.0
10549,Comunitat Valenciana,200812,Otras,12.0
10550,Comunitat Valenciana,200811,Otras,17.0
10551,Comunitat Valenciana,200810,Otras,13.0
10552,Comunitat Valenciana,200809,Otras,8.0
10553,Comunitat Valenciana,200808,Otras,9.0
10554,Comunitat Valenciana,200807,Otras,8.0
10555,Comunitat Valenciana,200806,Otras,10.0
10556,Comunitat Valenciana,200805,Otras,13.0
10557,Comunitat Valenciana,200804,Otras,12.0
10558,Comunitat Valenciana,200803,Otras,12.0
10559,Comunitat Valenciana,200802,Otras,13.0
10560,Comunitat Valenciana,200801,Otras,22.0
10561,Extremadura,202604,Otras,4.0
10562,Extremadura,202603,Otras,0.0
10563,Extremadura,202602,Otras,3.0
10564,Extremadura,202601,Otras,4.0
10565,Extremadura,202512,Otras,5.0
10566,Extremadura,202511,Otras,0.0
10567,Extremadura,202510,Otras,3.0
10568,Extremadura,202509,Otras,1.0
10569,Extremadura,202508,Otras,2.0
10570,Extremadura,202507,Otras,4.0
10571,Extremadura,202506,Otras,3.0
10572,Extremadura,202505,Otras,2.0
10573,Extremadura,202504,Otras,2.0
10574,Extremadura,202503,Otras,7.0
10575,Extremadura,202502,Otras,9.0
10576,Extremadura,202501,Otras,2.0
10577,Extremadura,202412,Otras,4.0
10578,Extremadura,202411,Otras,2.0
10579,Extremadura,202410,Otras,6.0
10580,Extremadura,202409,Otras,1.0
10581,Extremadura,202408,Otras,0.0
10582,Extremadura,202407,Otras,5.0
10583,Extremadura,202406,Otras,1.0
10584,Extremadura,202405,Otras,4.0
10585,Extremadura,202404,Otras,7.0
10586,Extremadura,202403,Otras,1.0
10587,Extremadura,202402,Otras,4.0
10588,Extremadura,202401,Otras,3.0
10589,Extremadura,202312,Otras,2.0
10590,Extremadura,202311,Otras,0.0
10591,Extremadura,202310,Otras,1.0
10592,Extremadura,202309,Otras,0.0
10593,Extremadura,202308,Otras,3.0
10594,Extremadura,202307,Otras,1.0
10595,Extremadura,202306,Otras,3.0
10596,Extremadura,202305,Otras,1.0
10597,Extremadura,202304,Otras,2.0
10598,Extremadura,202303,Otras,2.0
10599,Extremadura,202302,Otras,1.0
10600,Extremadura,202301,Otras,1.0
10601,Extremadura,202212,Otras,2.0
10602,Extremadura,202211,Otras,1.0
10603,Extremadura,202210,Otras,2.0
10604,Extremadura,202209,Otras,0.0
10605,Extremadura,202208,Otras,0.0
10606,Extremadura,202207,Otras,3.0
10607,Extremadura,202206,Otras,0.0
10608,Extremadura,202205,Otras,3.0
10609,Extremadura,202204,Otras,1.0
10610,Extremadura,202203,Otras,1.0
10611,Extremadura,202202,Otras,3.0
10612,Extremadura,202201,Otras,5.0
10613,Extremadura,202112,Otras,2.0
10614,Extremadura,202111,Otras,0.0
10615,Extremadura,202110,Otras,2.0
10616,Extremadura,202109,Otras,3.0
10617,Extremadura,202108,Otras,0.0
10618,Extremadura,202107,Otras,5.0
10619,Extremadura,202106,Otras,7.0
10620,Extremadura,202105,Otras,1.0
10621,Extremadura,202104,Otras,3.0
10622,Extremadura,202103,Otras,3.0
10623,Extremadura,202102,Otras,1.0
10624,Extremadura,202101,Otras,2.0
10625,Extremadura,202012,Otras,2.0
10626,Extremadura,202011,Otras,2.0
10627,Extremadura,202010,Otras,1.0
10628,Extremadura,202009,Otras,1.0
10629,Extremadura,202008,Otras,1.0
10630,Extremadura,202007,Otras,1.0
10631,Extremadura,202006,Otras,1.0
10632,Extremadura,202005,Otras,0.0
10633,Extremadura,202004,Otras,0.0
10634,Extremadura,202003,Otras,3.0
10635,Extremadura,202002,Otras,1.0
10636,Extremadura,202001,Otras,1.0
10637,Extremadura,201912,Otras,0.0
10638,Extremadura,201911,Otras,2.0
10639,Extremadura,201910,Otras,1.0
10640,Extremadura,201909,Otras,2.0
10641,Extremadura,201908,Otras,1.0
10642,Extremadura,201907,Otras,2.0
10643,Extremadura,201906,Otras,5.0
10644,Extremadura,201905,Otras,0.0
10645,Extremadura,201904,Otras,0.0
10646,Extremadura,201903,Otras,0.0
10647,Extremadura,201902,Otras,0.0
10648,Extremadura,201901,Otras,3.0
10649,Extremadura,201812,Otras,2.0
10650,Extremadura,201811,Otras,5.0
10651,Extremadura,201810,Otras,4.0
10652,Extremadura,201809,Otras,5.0
10653,Extremadura,201808,Otras,0.0
10654,Extremadura,201807,Otras,3.0
10655,Extremadura,201806,Otras,2.0
10656,Extremadura,201805,Otras,0.0
10657,Extremadura,201804,Otras,4.0
10658,Extremadura,201803,Otras,3.0
10659,Extremadura,201802,Otras,4.0
10660,Extremadura,201801,Otras,2.0
10661,Extremadura,201712,Otras,0.0
10662,Extremadura,201711,Otras,3.0
10663,Extremadura,201710,Otras,1.0
10664,Extremadura,201709,Otras,1.0
10665,Extremadura,201708,Otras,4.0
10666,Extremadura,201707,Otras,7.0
10667,Extremadura,201706,Otras,6.0
10668,Extremadura,201705,Otras,2.0
10669,Extremadura,201704,Otras,7.0
10670,Extremadura,201703,Otras,5.0
10671,Extremadura,201702,Otras,3.0
10672,Extremadura,201701,Otras,2.0
10673,Extremadura,201612,Otras,5.0
10674,Extremadura,201611,Otras,6.0
10675,Extremadura,201610,Otras,1.0
10676,Extremadura,201609,Otras,1.0
10677,Extremadura,201608,Otras,2.0
10678,Extremadura,201607,Otras,1.0
10679,Extremadura,201606,Otras,3.0
10680,Extremadura,201605,Otras,5.0
10681,Extremadura,201604,Otras,7.0
10682,Extremadura,201603,Otras,2.0
10683,Extremadura,201602,Otras,0.0
10684,Extremadura,201601,Otras,4.0
10685,Extremadura,201512,Otras,9.0
10686,Extremadura,201511,Otras,4.0
10687,Extremadura,201510,Otras,2.0
10688,Extremadura,201509,Otras,4.0
10689,Extremadura,201508,Otras,6.0
10690,Extremadura,201507,Otras,3.0
10691,Extremadura,201506,Otras,1.0
10692,Extremadura,201505,Otras,8.0
10693,Extremadura,201504,Otras,12.0
10694,Extremadura,201503,Otras,6.0
10695,Extremadura,201502,Otras,4.0
10696,Extremadura,201501,Otras,4.0
10697,Extremadura,201412,Otras,4.0
10698,Extremadura,201411,Otras,7.0
10699,Extremadura,201410,Otras,15.0
10700,Extremadura,201409,Otras,5.0
10701,Extremadura,201408,Otras,1.0
10702,Extremadura,201407,Otras,10.0
10703,Extremadura,201406,Otras,6.0
10704,Extremadura,201405,Otras,12.0
10705,Extremadura,201404,Otras,9.0
10706,Extremadura,201403,Otras,4.0
10707,Extremadura,201402,Otras,10.0
10708,Extremadura,201401,Otras,5.0
10709,Extremadura,201312,Otras,5.0
10710,Extremadura,201311,Otras,11.0
10711,Extremadura,201310,Otras,9.0
10712,Extremadura,201309,Otras,4.0
10713,Extremadura,201308,Otras,6.0
10714,Extremadura,201307,Otras,7.0
10715,Extremadura,201306,Otras,4.0
10716,Extremadura,201305,Otras,13.0
10717,Extremadura,201304,Otras,8.0
10718,Extremadura,201303,Otras,5.0
10719,Extremadura,201302,Otras,5.0
10720,Extremadura,201301,Otras,3.0
10721,Extremadura,201212,Otras,8.0
10722,Extremadura,201211,Otras,14.0
10723,Extremadura,201210,Otras,14.0
10724,Extremadura,201209,Otras,4.0
10725,Extremadura,201208,Otras,5.0
10726,Extremadura,201207,Otras,2.0
10727,Extremadura,201206,Otras,3.0
10728,Extremadura,201205,Otras,5.0
10729,Extremadura,201204,Otras,3.0
10730,Extremadura,201203,Otras,3.0
10731,Extremadura,201202,Otras,3.0
10732,Extremadura,201201,Otras,7.0
10733,Extremadura,201112,Otras,1.0
10734,Extremadura,201111,Otras,3.0
10735,Extremadura,201110,Otras,6.0
10736,Extremadura,201109,Otras,3.0
10737,Extremadura,201108,Otras,1.0
10738,Extremadura,201107,Otras,6.0
10739,Extremadura,201106,Otras,3.0
10740,Extremadura,201105,Otras,0.0
10741,Extremadura,201104,Otras,6.0
10742,Extremadura,201103,Otras,6.0
10743,Extremadura,201102,Otras,4.0
10744,Extremadura,201101,Otras,3.0
10745,Extremadura,201012,Otras,4.0
10746,Extremadura,201011,Otras,4.0
10747,Extremadura,201010,Otras,4.0
10748,Extremadura,201009,Otras,1.0
10749,Extremadura,201008,Otras,3.0
10750,Extremadura,201007,Otras,3.0
10751,Extremadura,201006,Otras,4.0
10752,Extremadura,201005,Otras,1.0
10753,Extremadura,201004,Otras,3.0
10754,Extremadura,201003,Otras,2.0
10755,Extremadura,201002,Otras,5.0
10756,Extremadura,201001,Otras,3.0
10757,Extremadura,200912,Otras,1.0
10758,Extremadura,200911,Otras,0.0
10759,Extremadura,200910,Otras,3.0
10760,Extremadura,200909,Otras,0.0
10761,Extremadura,200908,Otras,0.0
10762,Extremadura,200907,Otras,0.0
10763,Extremadura,200906,Otras,2.0
10764,Extremadura,200905,Otras,0.0
10765,Extremadura,200904,Otras,0.0
10766,Extremadura,200903,Otras,1.0
10767,Extremadura,200902,Otras,1.0
10768,Extremadura,200901,Otras,1.0
10769,Extremadura,200812,Otras,1.0
10770,Extremadura,200811,Otras,1.0
10771,Extremadura,200810,Otras,0.0
10772,Extremadura,200809,Otras,0.0
10773,Extremadura,200808,Otras,0.0
10774,Extremadura,200807,Otras,1.0
10775,Extremadura,200806,Otras,1.0
10776,Extremadura,200805,Otras,0.0
10777,Extremadura,200804,Otras,0.0
10778,Extremadura,200803,Otras,0.0
10779,Extremadura,200802,Otras,0.0
10780,Extremadura,200801,Otras,1.0
10781,Galicia,202604,Otras,8.0
10782,Galicia,202603,Otras,14.0
10783,Galicia,202602,Otras,10.0
10784,Galicia,202601,Otras,3.0
10785,Galicia,202512,Otras,13.0
10786,Galicia,202511,Otras,6.0
10787,Galicia,202510,Otras,11.0
10788,Galicia,202509,Otras,6.0
10789,Galicia,202508,Otras,1.0
10790,Galicia,202507,Otras,13.0
10791,Galicia,202506,Otras,6.0
10792,Galicia,202505,Otras,11.0
10793,Galicia,202504,Otras,9.0
10794,Galicia,202503,Otras,10.0
10795,Galicia,202502,Otras,17.0
10796,Galicia,202501,Otras,8.0
10797,Galicia,202412,Otras,11.0
10798,Galicia,202411,Otras,10.0
10799,Galicia,202410,Otras,10.0
10800,Galicia,202409,Otras,9.0
10801,Galicia,202408,Otras,10.0
10802,Galicia,202407,Otras,11.0
10803,Galicia,202406,Otras,10.0
10804,Galicia,202405,Otras,7.0
10805,Galicia,202404,Otras,13.0
10806,Galicia,202403,Otras,8.0
10807,Galicia,202402,Otras,5.0
10808,Galicia,202401,Otras,13.0
10809,Galicia,202312,Otras,10.0
10810,Galicia,202311,Otras,16.0
10811,Galicia,202310,Otras,14.0
10812,Galicia,202309,Otras,4.0
10813,Galicia,202308,Otras,5.0
10814,Galicia,202307,Otras,12.0
10815,Galicia,202306,Otras,14.0
10816,Galicia,202305,Otras,6.0
10817,Galicia,202304,Otras,9.0
10818,Galicia,202303,Otras,4.0
10819,Galicia,202302,Otras,9.0
10820,Galicia,202301,Otras,6.0
10821,Galicia,202212,Otras,17.0
10822,Galicia,202211,Otras,15.0
10823,Galicia,202210,Otras,9.0
10824,Galicia,202209,Otras,10.0
10825,Galicia,202208,Otras,5.0
10826,Galicia,202207,Otras,15.0
10827,Galicia,202206,Otras,20.0
10828,Galicia,202205,Otras,16.0
10829,Galicia,202204,Otras,10.0
10830,Galicia,202203,Otras,16.0
10831,Galicia,202202,Otras,15.0
10832,Galicia,202201,Otras,12.0
10833,Galicia,202112,Otras,8.0
10834,Galicia,202111,Otras,12.0
10835,Galicia,202110,Otras,27.0
10836,Galicia,202109,Otras,8.0
10837,Galicia,202108,Otras,7.0
10838,Galicia,202107,Otras,15.0
10839,Galicia,202106,Otras,19.0
10840,Galicia,202105,Otras,30.0
10841,Galicia,202104,Otras,15.0
10842,Galicia,202103,Otras,32.0
10843,Galicia,202102,Otras,11.0
10844,Galicia,202101,Otras,16.0
10845,Galicia,202012,Otras,18.0
10846,Galicia,202011,Otras,21.0
10847,Galicia,202010,Otras,20.0
10848,Galicia,202009,Otras,6.0
10849,Galicia,202008,Otras,13.0
10850,Galicia,202007,Otras,11.0
10851,Galicia,202006,Otras,8.0
10852,Galicia,202005,Otras,2.0
10853,Galicia,202004,Otras,6.0
10854,Galicia,202003,Otras,19.0
10855,Galicia,202002,Otras,13.0
10856,Galicia,202001,Otras,13.0
10857,Galicia,201912,Otras,7.0
10858,Galicia,201911,Otras,23.0
10859,Galicia,201910,Otras,14.0
10860,Galicia,201909,Otras,13.0
10861,Galicia,201908,Otras,7.0
10862,Galicia,201907,Otras,21.0
10863,Galicia,201906,Otras,17.0
10864,Galicia,201905,Otras,11.0
10865,Galicia,201904,Otras,16.0
10866,Galicia,201903,Otras,16.0
10867,Galicia,201902,Otras,17.0
10868,Galicia,201901,Otras,14.0
10869,Galicia,201812,Otras,21.0
10870,Galicia,201811,Otras,14.0
10871,Galicia,201810,Otras,17.0
10872,Galicia,201809,Otras,14.0
10873,Galicia,201808,Otras,14.0
10874,Galicia,201807,Otras,17.0
10875,Galicia,201806,Otras,9.0
10876,Galicia,201805,Otras,12.0
10877,Galicia,201804,Otras,14.0
10878,Galicia,201803,Otras,12.0
10879,Galicia,201802,Otras,19.0
10880,Galicia,201801,Otras,15.0
10881,Galicia,201712,Otras,8.0
10882,Galicia,201711,Otras,10.0
10883,Galicia,201710,Otras,18.0
10884,Galicia,201709,Otras,6.0
10885,Galicia,201708,Otras,10.0
10886,Galicia,201707,Otras,11.0
10887,Galicia,201706,Otras,21.0
10888,Galicia,201705,Otras,19.0
10889,Galicia,201704,Otras,23.0
10890,Galicia,201703,Otras,20.0
10891,Galicia,201702,Otras,14.0
10892,Galicia,201701,Otras,19.0
10893,Galicia,201612,Otras,16.0
10894,Galicia,201611,Otras,26.0
10895,Galicia,201610,Otras,14.0
10896,Galicia,201609,Otras,13.0
10897,Galicia,201608,Otras,11.0
10898,Galicia,201607,Otras,17.0
10899,Galicia,201606,Otras,11.0
10900,Galicia,201605,Otras,27.0
10901,Galicia,201604,Otras,20.0
10902,Galicia,201603,Otras,10.0
10903,Galicia,201602,Otras,24.0
10904,Galicia,201601,Otras,13.0
10905,Galicia,201512,Otras,18.0
10906,Galicia,201511,Otras,15.0
10907,Galicia,201510,Otras,21.0
10908,Galicia,201509,Otras,24.0
10909,Galicia,201508,Otras,17.0
10910,Galicia,201507,Otras,23.0
10911,Galicia,201506,Otras,24.0
10912,Galicia,201505,Otras,22.0
10913,Galicia,201504,Otras,22.0
10914,Galicia,201503,Otras,17.0
10915,Galicia,201502,Otras,17.0
10916,Galicia,201501,Otras,22.0
10917,Galicia,201412,Otras,20.0
10918,Galicia,201411,Otras,21.0
10919,Galicia,201410,Otras,31.0
10920,Galicia,201409,Otras,11.0
10921,Galicia,201408,Otras,20.0
10922,Galicia,201407,Otras,22.0
10923,Galicia,201406,Otras,33.0
10924,Galicia,201405,Otras,26.0
10925,Galicia,201404,Otras,23.0
10926,Galicia,201403,Otras,42.0
10927,Galicia,201402,Otras,27.0
10928,Galicia,201401,Otras,35.0
10929,Galicia,201312,Otras,25.0
10930,Galicia,201311,Otras,34.0
10931,Galicia,201310,Otras,45.0
10932,Galicia,201309,Otras,18.0
10933,Galicia,201308,Otras,15.0
10934,Galicia,201307,Otras,25.0
10935,Galicia,201306,Otras,22.0
10936,Galicia,201305,Otras,23.0
10937,Galicia,201304,Otras,30.0
10938,Galicia,201303,Otras,21.0
10939,Galicia,201302,Otras,31.0
10940,Galicia,201301,Otras,36.0
10941,Galicia,201212,Otras,32.0
10942,Galicia,201211,Otras,24.0
10943,Galicia,201210,Otras,41.0
10944,Galicia,201209,Otras,13.0
10945,Galicia,201208,Otras,12.0
10946,Galicia,201207,Otras,30.0
10947,Galicia,201206,Otras,32.0
10948,Galicia,201205,Otras,36.0
10949,Galicia,201204,Otras,33.0
10950,Galicia,201203,Otras,34.0
10951,Galicia,201202,Otras,23.0
10952,Galicia,201201,Otras,17.0
10953,Galicia,201112,Otras,19.0
10954,Galicia,201111,Otras,19.0
10955,Galicia,201110,Otras,25.0
10956,Galicia,201109,Otras,10.0
10957,Galicia,201108,Otras,14.0
10958,Galicia,201107,Otras,9.0
10959,Galicia,201106,Otras,13.0
10960,Galicia,201105,Otras,9.0
10961,Galicia,201104,Otras,12.0
10962,Galicia,201103,Otras,20.0
10963,Galicia,201102,Otras,17.0
10964,Galicia,201101,Otras,19.0
10965,Galicia,201012,Otras,22.0
10966,Galicia,201011,Otras,14.0
10967,Galicia,201010,Otras,21.0
10968,Galicia,201009,Otras,11.0
10969,Galicia,201008,Otras,6.0
10970,Galicia,201007,Otras,12.0
10971,Galicia,201006,Otras,12.0
10972,Galicia,201005,Otras,13.0
10973,Galicia,201004,Otras,9.0
10974,Galicia,201003,Otras,17.0
10975,Galicia,201002,Otras,10.0
10976,Galicia,201001,Otras,7.0
10977,Galicia,200912,Otras,16.0
10978,Galicia,200911,Otras,13.0
10979,Galicia,200910,Otras,15.0
10980,Galicia,200909,Otras,5.0
10981,Galicia,200908,Otras,3.0
10982,Galicia,200907,Otras,9.0
10983,Galicia,200906,Otras,6.0
10984,Galicia,200905,Otras,3.0
10985,Galicia,200904,Otras,8.0
10986,Galicia,200903,Otras,3.0
10987,Galicia,200902,Otras,4.0
10988,Galicia,200901,Otras,2.0
10989,Galicia,200812,Otras,5.0
10990,Galicia,200811,Otras,14.0
10991,Galicia,200810,Otras,14.0
10992,Galicia,200809,Otras,4.0
10993,Galicia,200808,Otras,4.0
10994,Galicia,200807,Otras,4.0
10995,Galicia,200806,Otras,2.0
10996,Galicia,200805,Otras,4.0
10997,Galicia,200804,Otras,2.0
10998,Galicia,200803,Otras,1.0
10999,Galicia,200802,Otras,5.0
11000,Galicia,200801,Otras,5.0
11001,"Madrid, Comunidad de",202604,Otras,19.0
11002,"Madrid, Comunidad de",202603,Otras,41.0
11003,"Madrid, Comunidad de",202602,Otras,24.0
11004,"Madrid, Comunidad de",202601,Otras,11.0
11005,"Madrid, Comunidad de",202512,Otras,20.0
11006,"Madrid, Comunidad de",202511,Otras,22.0
11007,"Madrid, Comunidad de",202510,Otras,25.0
11008,"Madrid, Comunidad de",202509,Otras,19.0
11009,"Madrid, Comunidad de",202508,Otras,11.0
11010,"Madrid, Comunidad de",202507,Otras,25.0
11011,"Madrid, Comunidad de",202506,Otras,24.0
11012,"Madrid, Comunidad de",202505,Otras,14.0
11013,"Madrid, Comunidad de",202504,Otras,20.0
11014,"Madrid, Comunidad de",202503,Otras,29.0
11015,"Madrid, Comunidad de",202502,Otras,36.0
11016,"Madrid, Comunidad de",202501,Otras,15.0
11017,"Madrid, Comunidad de",202412,Otras,35.0
11018,"Madrid, Comunidad de",202411,Otras,36.0
11019,"Madrid, Comunidad de",202410,Otras,24.0
11020,"Madrid, Comunidad de",202409,Otras,18.0
11021,"Madrid, Comunidad de",202408,Otras,14.0
11022,"Madrid, Comunidad de",202407,Otras,23.0
11023,"Madrid, Comunidad de",202406,Otras,27.0
11024,"Madrid, Comunidad de",202405,Otras,13.0
11025,"Madrid, Comunidad de",202404,Otras,34.0
11026,"Madrid, Comunidad de",202403,Otras,35.0
11027,"Madrid, Comunidad de",202402,Otras,32.0
11028,"Madrid, Comunidad de",202401,Otras,29.0
11029,"Madrid, Comunidad de",202312,Otras,25.0
11030,"Madrid, Comunidad de",202311,Otras,37.0
11031,"Madrid, Comunidad de",202310,Otras,29.0
11032,"Madrid, Comunidad de",202309,Otras,17.0
11033,"Madrid, Comunidad de",202308,Otras,6.0
