id_dis,id_tiempo,razon,numero_sociedades,id_territorio
9476,202501,otras,1,7
9477,202412,otras,0,7
9478,202411,otras,2,7
9479,202410,otras,4,7
9480,202409,otras,1,7
9481,202408,otras,1,7
9482,202407,otras,1,7
9483,202406,otras,3,7
9484,202405,otras,0,7
9485,202404,otras,3,7
9486,202403,otras,0,7
9487,202402,otras,3,7
9488,202401,otras,4,7
9489,202312,otras,2,7
9490,202311,otras,7,7
9491,202310,otras,1,7
9492,202309,otras,1,7
9493,202308,otras,0,7
9494,202307,otras,1,7
9495,202306,otras,5,7
9496,202305,otras,0,7
9497,202304,otras,0,7
9498,202303,otras,2,7
9499,202302,otras,0,7
9500,202301,otras,1,7
9501,202212,otras,2,7
9502,202211,otras,1,7
9503,202210,otras,3,7
9504,202209,otras,0,7
9505,202208,otras,4,7
9506,202207,otras,1,7
9507,202206,otras,5,7
9508,202205,otras,1,7
9509,202204,otras,2,7
9510,202203,otras,2,7
9511,202202,otras,1,7
9512,202201,otras,0,7
9513,202112,otras,2,7
9514,202111,otras,4,7
9515,202110,otras,1,7
9516,202109,otras,2,7
9517,202108,otras,1,7
9518,202107,otras,5,7
9519,202106,otras,3,7
9520,202105,otras,3,7
9521,202104,otras,1,7
9522,202103,otras,1,7
9523,202102,otras,2,7
9524,202101,otras,2,7
9525,202012,otras,2,7
9526,202011,otras,1,7
9527,202010,otras,1,7
9528,202009,otras,1,7
9529,202008,otras,5,7
9530,202007,otras,3,7
9531,202006,otras,4,7
9532,202005,otras,0,7
9533,202004,otras,0,7
9534,202003,otras,4,7
9535,202002,otras,1,7
9536,202001,otras,2,7
9537,201912,otras,2,7
9538,201911,otras,4,7
9539,201910,otras,4,7
9540,201909,otras,1,7
9541,201908,otras,2,7
9542,201907,otras,2,7
9543,201906,otras,8,7
9544,201905,otras,1,7
9545,201904,otras,5,7
9546,201903,otras,0,7
9547,201902,otras,2,7
9548,201901,otras,3,7
9549,201812,otras,1,7
9550,201811,otras,2,7
9551,201810,otras,3,7
9552,201809,otras,0,7
9553,201808,otras,0,7
9554,201807,otras,1,7
9555,201806,otras,2,7
9556,201805,otras,4,7
9557,201804,otras,2,7
9558,201803,otras,6,7
9559,201802,otras,2,7
9560,201801,otras,4,7
9561,201712,otras,5,7
9562,201711,otras,2,7
9563,201710,otras,1,7
9564,201709,otras,3,7
9565,201708,otras,1,7
9566,201707,otras,5,7
9567,201706,otras,5,7
9568,201705,otras,12,7
9569,201704,otras,4,7
9570,201703,otras,9,7
9571,201702,otras,4,7
9572,201701,otras,10,7
9573,201612,otras,5,7
9574,201611,otras,4,7
9575,201610,otras,2,7
9576,201609,otras,1,7
9577,201608,otras,3,7
9578,201607,otras,2,7
9579,201606,otras,3,7
9580,201605,otras,2,7
9581,201604,otras,4,7
9582,201603,otras,4,7
9583,201602,otras,0,7
9584,201601,otras,4,7
9585,201512,otras,7,7
9586,201511,otras,5,7
9587,201510,otras,3,7
9588,201509,otras,2,7
9589,201508,otras,0,7
9590,201507,otras,4,7
9591,201506,otras,2,7
9592,201505,otras,5,7
9593,201504,otras,2,7
9594,201503,otras,2,7
9595,201502,otras,5,7
9596,201501,otras,1,7
9597,201412,otras,4,7
9598,201411,otras,4,7
9599,201410,otras,3,7
9600,201409,otras,4,7
9601,201408,otras,2,7
9602,201407,otras,4,7
9603,201406,otras,8,7
9604,201405,otras,4,7
9605,201404,otras,7,7
9606,201403,otras,7,7
9607,201402,otras,5,7
9608,201401,otras,5,7
9609,201312,otras,4,7
9610,201311,otras,6,7
9611,201310,otras,14,7
9612,201309,otras,8,7
9613,201308,otras,5,7
9614,201307,otras,7,7
9615,201306,otras,6,7
9616,201305,otras,5,7
9617,201304,otras,5,7
9618,201303,otras,15,7
9619,201302,otras,3,7
9620,201301,otras,9,7
9621,201212,otras,2,7
9622,201211,otras,3,7
9623,201210,otras,4,7
9624,201209,otras,2,7
9625,201208,otras,2,7
9626,201207,otras,5,7
9627,201206,otras,7,7
9628,201205,otras,16,7
9629,201204,otras,4,7
9630,201203,otras,1,7
9631,201202,otras,2,7
9632,201201,otras,0,7
9633,201112,otras,4,7
9634,201111,otras,2,7
9635,201110,otras,4,7
9636,201109,otras,0,7
9637,201108,otras,1,7
9638,201107,otras,1,7
9639,201106,otras,0,7
9640,201105,otras,0,7
9641,201104,otras,4,7
9642,201103,otras,2,7
9643,201102,otras,2,7
9644,201101,otras,1,7
9645,201012,otras,5,7
9646,201011,otras,0,7
9647,201010,otras,6,7
9648,201009,otras,2,7
9649,201008,otras,0,7
9650,201007,otras,4,7
9651,201006,otras,6,7
9652,201005,otras,3,7
9653,201004,otras,1,7
9654,201003,otras,0,7
9655,201002,otras,0,7
9656,201001,otras,0,7
9657,200912,otras,0,7
9658,200911,otras,0,7
9659,200910,otras,0,7
9660,200909,otras,0,7
9661,200908,otras,1,7
9662,200907,otras,0,7
9663,200906,otras,0,7
9664,200905,otras,0,7
9665,200904,otras,0,7
9666,200903,otras,1,7
9667,200902,otras,1,7
9668,200901,otras,0,7
9669,200812,otras,0,7
9670,200811,otras,0,7
9671,200810,otras,0,7
9672,200809,otras,0,7
9673,200808,otras,1,7
9674,200807,otras,1,7
9675,200806,otras,0,7
9676,200805,otras,0,7
9677,200804,otras,0,7
9678,200803,otras,0,7
9679,200802,otras,0,7
9680,200801,otras,0,7
9681,202604,otras,12,8
9682,202603,otras,11,8
9683,202602,otras,13,8
9684,202601,otras,11,8
9685,202512,otras,9,8
9686,202511,otras,9,8
9687,202510,otras,5,8
9688,202509,otras,7,8
9689,202508,otras,2,8
9690,202507,otras,6,8
9691,202506,otras,5,8
9692,202505,otras,5,8
9693,202504,otras,9,8
9694,202503,otras,6,8
9695,202502,otras,10,8
9696,202501,otras,17,8
9697,202412,otras,7,8
9698,202411,otras,9,8
9699,202410,otras,13,8
9700,202409,otras,6,8
9701,202408,otras,8,8
9702,202407,otras,7,8
9703,202406,otras,7,8
9704,202405,otras,4,8
9705,202404,otras,11,8
9706,202403,otras,9,8
9707,202402,otras,11,8
9708,202401,otras,3,8
9709,202312,otras,6,8
9710,202311,otras,4,8
9711,202310,otras,12,8
9712,202309,otras,10,8
9713,202308,otras,9,8
9714,202307,otras,10,8
9715,202306,otras,6,8
9716,202305,otras,9,8
9717,202304,otras,8,8
9718,202303,otras,12,8
9719,202302,otras,15,8
9720,202301,otras,6,8
9721,202212,otras,5,8
9722,202211,otras,20,8
9723,202210,otras,7,8
9724,202209,otras,6,8
9725,202208,otras,3,8
9726,202207,otras,6,8
9727,202206,otras,14,8
9728,202205,otras,10,8
9729,202204,otras,2,8
9730,202203,otras,6,8
9731,202202,otras,9,8
9732,202201,otras,11,8
9733,202112,otras,4,8
9734,202111,otras,8,8
9735,202110,otras,6,8
9736,202109,otras,6,8
9737,202108,otras,3,8
9738,202107,otras,4,8
9739,202106,otras,10,8
9740,202105,otras,13,8
9741,202104,otras,17,8
9742,202103,otras,12,8
9743,202102,otras,8,8
9744,202101,otras,6,8
9745,202012,otras,10,8
9746,202011,otras,11,8
9747,202010,otras,10,8
9748,202009,otras,6,8
9749,202008,otras,4,8
9750,202007,otras,4,8
9751,202006,otras,7,8
9752,202005,otras,0,8
9753,202004,otras,2,8
9754,202003,otras,10,8
9755,202002,otras,5,8
9756,202001,otras,8,8
9757,201912,otras,10,8
9758,201911,otras,4,8
9759,201910,otras,7,8
9760,201909,otras,6,8
9761,201908,otras,5,8
9762,201907,otras,6,8
9763,201906,otras,8,8
9764,201905,otras,9,8
9765,201904,otras,9,8
9766,201903,otras,14,8
9767,201902,otras,12,8
9768,201901,otras,7,8
9769,201812,otras,7,8
9770,201811,otras,14,8
9771,201810,otras,9,8
9772,201809,otras,7,8
9773,201808,otras,3,8
9774,201807,otras,7,8
9775,201806,otras,7,8
9776,201805,otras,15,8
9777,201804,otras,13,8
9778,201803,otras,9,8
9779,201802,otras,18,8
9780,201801,otras,6,8
9781,201712,otras,8,8
9782,201711,otras,12,8
9783,201710,otras,10,8
9784,201709,otras,6,8
9785,201708,otras,10,8
9786,201707,otras,7,8
9787,201706,otras,7,8
9788,201705,otras,10,8
9789,201704,otras,11,8
9790,201703,otras,14,8
9791,201702,otras,14,8
9792,201701,otras,3,8
9793,201612,otras,5,8
9794,201611,otras,16,8
9795,201610,otras,7,8
9796,201609,otras,1,8
9797,201608,otras,5,8
9798,201607,otras,17,8
9799,201606,otras,11,8
9800,201605,otras,9,8
9801,201604,otras,10,8
9802,201603,otras,12,8
9803,201602,otras,8,8
9804,201601,otras,5,8
9805,201512,otras,14,8
9806,201511,otras,9,8
9807,201510,otras,15,8
9808,201509,otras,5,8
9809,201508,otras,8,8
9810,201507,otras,11,8
9811,201506,otras,16,8
9812,201505,otras,9,8
9813,201504,otras,10,8
9814,201503,otras,16,8
9815,201502,otras,17,8
9816,201501,otras,12,8
9817,201412,otras,7,8
9818,201411,otras,15,8
9819,201410,otras,27,8
9820,201409,otras,12,8
9821,201408,otras,8,8
9822,201407,otras,12,8
9823,201406,otras,14,8
9824,201405,otras,18,8
9825,201404,otras,21,8
9826,201403,otras,25,8
9827,201402,otras,13,8
9828,201401,otras,15,8
9829,201312,otras,20,8
9830,201311,otras,22,8
9831,201310,otras,19,8
9832,201309,otras,20,8
9833,201308,otras,7,8
9834,201307,otras,26,8
9835,201306,otras,16,8
9836,201305,otras,17,8
9837,201304,otras,8,8
9838,201303,otras,14,8
9839,201302,otras,16,8
9840,201301,otras,14,8
9841,201212,otras,16,8
9842,201211,otras,14,8
9843,201210,otras,18,8
9844,201209,otras,6,8
9845,201208,otras,8,8
9846,201207,otras,16,8
9847,201206,otras,19,8
9848,201205,otras,17,8
9849,201204,otras,16,8
9850,201203,otras,14,8
9851,201202,otras,9,8
9852,201201,otras,8,8
9853,201112,otras,10,8
9854,201111,otras,24,8
9855,201110,otras,13,8
9856,201109,otras,4,8
9857,201108,otras,3,8
9858,201107,otras,14,8
9859,201106,otras,10,8
9860,201105,otras,16,8
9861,201104,otras,11,8
9862,201103,otras,8,8
9863,201102,otras,5,8
9864,201101,otras,7,8
9865,201012,otras,10,8
9866,201011,otras,16,8
9867,201010,otras,8,8
9868,201009,otras,6,8
9869,201008,otras,2,8
9870,201007,otras,14,8
9871,201006,otras,10,8
9872,201005,otras,5,8
9873,201004,otras,6,8
9874,201003,otras,6,8
9875,201002,otras,8,8
9876,201001,otras,5,8
9877,200912,otras,7,8
9878,200911,otras,6,8
9879,200910,otras,5,8
9880,200909,otras,2,8
9881,200908,otras,1,8
9882,200907,otras,3,8
9883,200906,otras,0,8
9884,200905,otras,0,8
9885,200904,otras,1,8
9886,200903,otras,2,8
9887,200902,otras,5,8
9888,200901,otras,1,8
9889,200812,otras,0,8
9890,200811,otras,1,8
9891,200810,otras,1,8
9892,200809,otras,1,8
9893,200808,otras,0,8
9894,200807,otras,1,8
9895,200806,otras,2,8
9896,200805,otras,1,8
9897,200804,otras,2,8
9898,200803,otras,1,8
9899,200802,otras,1,8
9900,200801,otras,2,8
9901,202604,otras,4,9
9902,202603,otras,2,9
9903,202602,otras,4,9
9904,202601,otras,4,9
9905,202512,otras,3,9
9906,202511,otras,3,9
9907,202510,otras,11,9
9908,202509,otras,0,9
9909,202508,otras,3,9
9910,202507,otras,5,9
9911,202506,otras,9,9
9912,202505,otras,13,9
9913,202504,otras,6,9
9914,202503,otras,15,9
9915,202502,otras,7,9
9916,202501,otras,5,9
9917,202412,otras,3,9
9918,202411,otras,7,9
9919,202410,otras,7,9
9920,202409,otras,1,9
9921,202408,otras,1,9
9922,202407,otras,5,9
9923,202406,otras,10,9
9924,202405,otras,0,9
9925,202404,otras,8,9
9926,202403,otras,8,9
9927,202402,otras,5,9
9928,202401,otras,6,9
9929,202312,otras,12,9
9930,202311,otras,5,9
9931,202310,otras,2,9
9932,202309,otras,5,9
9933,202308,otras,1,9
9934,202307,otras,2,9
9935,202306,otras,2,9
9936,202305,otras,7,9
9937,202304,otras,3,9
9938,202303,otras,3,9
9939,202302,otras,1,9
9940,202301,otras,7,9
9941,202212,otras,3,9
9942,202211,otras,4,9
9943,202210,otras,11,9
9944,202209,otras,2,9
9945,202208,otras,3,9
9946,202207,otras,7,9
9947,202206,otras,3,9
9948,202205,otras,6,9
9949,202204,otras,8,9
9950,202203,otras,9,9
9951,202202,otras,3,9
9952,202201,otras,6,9
9953,202112,otras,6,9
9954,202111,otras,6,9
9955,202110,otras,8,9
9956,202109,otras,2,9
9957,202108,otras,1,9
9958,202107,otras,4,9
9959,202106,otras,9,9
9960,202105,otras,4,9
9961,202104,otras,6,9
9962,202103,otras,4,9
9963,202102,otras,9,9
9964,202101,otras,3,9
9965,202012,otras,1,9
9966,202011,otras,2,9
9967,202010,otras,8,9
9968,202009,otras,4,9
9969,202008,otras,0,9
9970,202007,otras,6,9
9971,202006,otras,3,9
9972,202005,otras,0,9
9973,202004,otras,0,9
9974,202003,otras,6,9
9975,202002,otras,11,9
9976,202001,otras,6,9
9977,201912,otras,5,9
9978,201911,otras,9,9
9979,201910,otras,5,9
9980,201909,otras,5,9
9981,201908,otras,4,9
9982,201907,otras,7,9
9983,201906,otras,7,9
9984,201905,otras,2,9
9985,201904,otras,8,9
9986,201903,otras,15,9
9987,201902,otras,5,9
9988,201901,otras,9,9
9989,201812,otras,6,9
9990,201811,otras,10,9
9991,201810,otras,5,9
9992,201809,otras,9,9
9993,201808,otras,5,9
9994,201807,otras,12,9
9995,201806,otras,10,9
9996,201805,otras,8,9
9997,201804,otras,16,9
9998,201803,otras,10,9
9999,201802,otras,11,9
10000,201801,otras,18,9
10001,201712,otras,12,9
10002,201711,otras,9,9
10003,201710,otras,5,9
10004,201709,otras,3,9
10005,201708,otras,2,9
10006,201707,otras,10,9
10007,201706,otras,5,9
10008,201705,otras,9,9
10009,201704,otras,13,9
10010,201703,otras,9,9
10011,201702,otras,6,9
10012,201701,otras,5,9
10013,201612,otras,8,9
10014,201611,otras,10,9
10015,201610,otras,8,9
10016,201609,otras,4,9
10017,201608,otras,4,9
10018,201607,otras,7,9
10019,201606,otras,4,9
10020,201605,otras,5,9
10021,201604,otras,12,9
10022,201603,otras,10,9
10023,201602,otras,10,9
10024,201601,otras,5,9
10025,201512,otras,8,9
10026,201511,otras,14,9
10027,201510,otras,14,9
10028,201509,otras,2,9
10029,201508,otras,8,9
10030,201507,otras,12,9
10031,201506,otras,16,9
10032,201505,otras,8,9
10033,201504,otras,10,9
10034,201503,otras,15,9
10035,201502,otras,15,9
10036,201501,otras,9,9
10037,201412,otras,16,9
10038,201411,otras,14,9
10039,201410,otras,16,9
10040,201409,otras,3,9
10041,201408,otras,10,9
10042,201407,otras,19,9
10043,201406,otras,16,9
10044,201405,otras,10,9
10045,201404,otras,9,9
10046,201403,otras,16,9
10047,201402,otras,16,9
10048,201401,otras,9,9
10049,201312,otras,12,9
10050,201311,otras,14,9
10051,201310,otras,20,9
10052,201309,otras,15,9
10053,201308,otras,5,9
10054,201307,otras,26,9
10055,201306,otras,19,9
10056,201305,otras,11,9
10057,201304,otras,17,9
10058,201303,otras,13,9
10059,201302,otras,7,9
10060,201301,otras,6,9
10061,201212,otras,17,9
10062,201211,otras,11,9
10063,201210,otras,12,9
10064,201209,otras,12,9
10065,201208,otras,10,9
10066,201207,otras,27,9
10067,201206,otras,13,9
10068,201205,otras,16,9
10069,201204,otras,10,9
10070,201203,otras,17,9
10071,201202,otras,18,9
10072,201201,otras,10,9
10073,201112,otras,4,9
10074,201111,otras,11,9
10075,201110,otras,5,9
10076,201109,otras,4,9
10077,201108,otras,0,9
10078,201107,otras,9,9
10079,201106,otras,4,9
10080,201105,otras,1,9
10081,201104,otras,9,9
10082,201103,otras,9,9
10083,201102,otras,6,9
10084,201101,otras,7,9
10085,201012,otras,4,9
10086,201011,otras,6,9
10087,201010,otras,8,9
10088,201009,otras,6,9
10089,201008,otras,7,9
10090,201007,otras,3,9
10091,201006,otras,8,9
10092,201005,otras,3,9
10093,201004,otras,7,9
10094,201003,otras,3,9
10095,201002,otras,4,9
10096,201001,otras,3,9
10097,200912,otras,4,9
10098,200911,otras,8,9
10099,200910,otras,2,9
10100,200909,otras,0,9
10101,200908,otras,2,9
10102,200907,otras,2,9
10103,200906,otras,2,9
10104,200905,otras,3,9
10105,200904,otras,3,9
10106,200903,otras,0,9
10107,200902,otras,4,9
10108,200901,otras,1,9
10109,200812,otras,0,9
10110,200811,otras,0,9
10111,200810,otras,1,9
10112,200809,otras,2,9
10113,200808,otras,0,9
10114,200807,otras,0,9
10115,200806,otras,0,9
10116,200805,otras,2,9
10117,200804,otras,0,9
10118,200803,otras,0,9
10119,200802,otras,0,9
10120,200801,otras,0,9
10121,202604,otras,34,10
10122,202603,otras,35,10
10123,202602,otras,24,10
10124,202601,otras,34,10
10125,202512,otras,18,10
10126,202511,otras,22,10
10127,202510,otras,24,10
10128,202509,otras,5,10
10129,202508,otras,12,10
10130,202507,otras,37,10
10131,202506,otras,20,10
10132,202505,otras,44,10
10133,202504,otras,30,10
10134,202503,otras,34,10
10135,202502,otras,43,10
10136,202501,otras,13,10
10137,202412,otras,28,10
10138,202411,otras,22,10
10139,202410,otras,28,10
10140,202409,otras,12,10
10141,202408,otras,24,10
10142,202407,otras,28,10
10143,202406,otras,24,10
10144,202405,otras,29,10
10145,202404,otras,30,10
10146,202403,otras,38,10
10147,202402,otras,29,10
10148,202401,otras,23,10
10149,202312,otras,32,10
10150,202311,otras,26,10
10151,202310,otras,28,10
10152,202309,otras,17,10
10153,202308,otras,21,10
10154,202307,otras,32,10
10155,202306,otras,31,10
10156,202305,otras,39,10
10157,202304,otras,28,10
10158,202303,otras,17,10
10159,202302,otras,26,10
10160,202301,otras,24,10
10161,202212,otras,25,10
10162,202211,otras,27,10
10163,202210,otras,39,10
10164,202209,otras,10,10
10165,202208,otras,22,10
10166,202207,otras,30,10
10167,202206,otras,34,10
10168,202205,otras,37,10
10169,202204,otras,30,10
10170,202203,otras,41,10
10171,202202,otras,41,10
10172,202201,otras,31,10
10173,202112,otras,32,10
10174,202111,otras,33,10
10175,202110,otras,26,10
10176,202109,otras,12,10
10177,202108,otras,15,10
10178,202107,otras,48,10
10179,202106,otras,52,10
10180,202105,otras,34,10
10181,202104,otras,32,10
10182,202103,otras,46,10
10183,202102,otras,37,10
10184,202101,otras,20,10
10185,202012,otras,54,10
10186,202011,otras,40,10
10187,202010,otras,23,10
10188,202009,otras,19,10
10189,202008,otras,19,10
10190,202007,otras,34,10
10191,202006,otras,23,10
10192,202005,otras,12,10
10193,202004,otras,0,10
10194,202003,otras,22,10
10195,202002,otras,40,10
10196,202001,otras,43,10
10197,201912,otras,19,10
10198,201911,otras,31,10
10199,201910,otras,45,10
10200,201909,otras,10,10
10201,201908,otras,29,10
10202,201907,otras,26,10
10203,201906,otras,26,10
10204,201905,otras,42,10
10205,201904,otras,42,10
10206,201903,otras,31,10
10207,201902,otras,29,10
10208,201901,otras,32,10
10209,201812,otras,29,10
10210,201811,otras,25,10
10211,201810,otras,38,10
10212,201809,otras,14,10
10213,201808,otras,32,10
10214,201807,otras,25,10
10215,201806,otras,44,10
10216,201805,otras,42,10
10217,201804,otras,41,10
10218,201803,otras,36,10
10219,201802,otras,45,10
10220,201801,otras,30,10
10221,201712,otras,22,10
10222,201711,otras,37,10
10223,201710,otras,30,10
10224,201709,otras,8,10
10225,201708,otras,11,10
10226,201707,otras,37,10
10227,201706,otras,38,10
10228,201705,otras,33,10
10229,201704,otras,35,10
10230,201703,otras,33,10
10231,201702,otras,46,10
10232,201701,otras,40,10
10233,201612,otras,43,10
10234,201611,otras,71,10
10235,201610,otras,55,10
10236,201609,otras,40,10
10237,201608,otras,52,10
10238,201607,otras,72,10
10239,201606,otras,57,10
10240,201605,otras,62,10
10241,201604,otras,49,10
10242,201603,otras,62,10
10243,201602,otras,53,10
10244,201601,otras,46,10
10245,201512,otras,59,10
10246,201511,otras,63,10
10247,201510,otras,72,10
10248,201509,otras,31,10
10249,201508,otras,71,10
10250,201507,otras,90,10
10251,201506,otras,77,10
10252,201505,otras,80,10
10253,201504,otras,57,10
10254,201503,otras,89,10
10255,201502,otras,94,10
10256,201501,otras,94,10
10257,201412,otras,90,10
10258,201411,otras,73,10
10259,201410,otras,103,10
10260,201409,otras,62,10
10261,201408,otras,38,10
10262,201407,otras,106,10
10263,201406,otras,62,10
10264,201405,otras,85,10
10265,201404,otras,94,10
10266,201403,otras,89,10
10267,201402,otras,103,10
10268,201401,otras,75,10
10269,201312,otras,94,10
10270,201311,otras,111,10
10271,201310,otras,98,10
10272,201309,otras,49,10
10273,201308,otras,86,10
10274,201307,otras,127,10
10275,201306,otras,97,10
10276,201305,otras,138,10
10277,201304,otras,133,10
10278,201303,otras,101,10
10279,201302,otras,104,10
10280,201301,otras,129,10
10281,201212,otras,106,10
10282,201211,otras,131,10
10283,201210,otras,110,10
10284,201209,otras,44,10
10285,201208,otras,76,10
10286,201207,otras,109,10
10287,201206,otras,127,10
10288,201205,otras,113,10
10289,201204,otras,101,10
10290,201203,otras,119,10
10291,201202,otras,73,10
10292,201201,otras,60,10
10293,201112,otras,53,10
10294,201111,otras,86,10
10295,201110,otras,84,10
10296,201109,otras,40,10
10297,201108,otras,65,10
10298,201107,otras,90,10
10299,201106,otras,86,10
10300,201105,otras,78,10
10301,201104,otras,83,10
10302,201103,otras,75,10
10303,201102,otras,55,10
10304,201101,otras,50,10
10305,201012,otras,50,10
10306,201011,otras,74,10
10307,201010,otras,64,10
10308,201009,otras,32,10
10309,201008,otras,46,10
10310,201007,otras,71,10
10311,201006,otras,60,10
10312,201005,otras,77,10
10313,201004,otras,75,10
10314,201003,otras,74,10
10315,201002,otras,69,10
10316,201001,otras,38,10
10317,200912,otras,54,10
10318,200911,otras,68,10
10319,200910,otras,44,10
10320,200909,otras,20,10
10321,200908,otras,20,10
10322,200907,otras,40,10
10323,200906,otras,28,10
10324,200905,otras,32,10
10325,200904,otras,36,10
10326,200903,otras,32,10
10327,200902,otras,14,10
10328,200901,otras,14,10
10329,200812,otras,20,10
10330,200811,otras,24,10
10331,200810,otras,18,10
10332,200809,otras,9,10
10333,200808,otras,13,10
10334,200807,otras,19,10
10335,200806,otras,13,10
10336,200805,otras,37,10
10337,200804,otras,29,10
10338,200803,otras,24,10
10339,200802,otras,29,10
10340,200801,otras,13,10
10341,202604,otras,18,11
10342,202603,otras,18,11
10343,202602,otras,28,11
10344,202601,otras,24,11
10345,202512,otras,24,11
10346,202511,otras,21,11
10347,202510,otras,11,11
10348,202509,otras,31,11
10349,202508,otras,16,11
10350,202507,otras,36,11
10351,202506,otras,18,11
10352,202505,otras,18,11
10353,202504,otras,22,11
10354,202503,otras,33,11
10355,202502,otras,28,11
10356,202501,otras,14,11
10357,202412,otras,22,11
10358,202411,otras,45,11
10359,202410,otras,25,11
10360,202409,otras,13,11
10361,202408,otras,20,11
10362,202407,otras,35,11
10363,202406,otras,22,11
10364,202405,otras,24,11
10365,202404,otras,19,11
10366,202403,otras,30,11
10367,202402,otras,32,11
10368,202401,otras,28,11
10369,202312,otras,18,11
10370,202311,otras,25,11
10371,202310,otras,20,11
10372,202309,otras,26,11
10373,202308,otras,9,11
10374,202307,otras,22,11
10375,202306,otras,20,11
10376,202305,otras,17,11
10377,202304,otras,21,11
10378,202303,otras,32,11
10379,202302,otras,32,11
10380,202301,otras,34,11
10381,202212,otras,33,11
10382,202211,otras,50,11
10383,202210,otras,64,11
10384,202209,otras,43,11
10385,202208,otras,23,11
10386,202207,otras,47,11
10387,202206,otras,36,11
10388,202205,otras,71,11
10389,202204,otras,36,11
10390,202203,otras,45,11
10391,202202,otras,42,11
10392,202201,otras,55,11
10393,202112,otras,48,11
10394,202111,otras,39,11
10395,202110,otras,27,11
10396,202109,otras,30,11
10397,202108,otras,19,11
10398,202107,otras,37,11
10399,202106,otras,32,11
10400,202105,otras,47,11
10401,202104,otras,35,11
10402,202103,otras,47,11
10403,202102,otras,39,11
10404,202101,otras,45,11
10405,202012,otras,39,11
10406,202011,otras,32,11
10407,202010,otras,43,11
10408,202009,otras,30,11
10409,202008,otras,20,11
10410,202007,otras,30,11
10411,202006,otras,18,11
10412,202005,otras,12,11
10413,202004,otras,10,11
10414,202003,otras,24,11
10415,202002,otras,43,11
10416,202001,otras,40,11
10417,201912,otras,27,11
10418,201911,otras,39,11
10419,201910,otras,30,11
10420,201909,otras,19,11
10421,201908,otras,23,11
10422,201907,otras,44,11
10423,201906,otras,22,11
10424,201905,otras,34,11
10425,201904,otras,34,11
10426,201903,otras,40,11
10427,201902,otras,39,11
10428,201901,otras,43,11
10429,201812,otras,28,11
10430,201811,otras,32,11
10431,201810,otras,36,11
10432,201809,otras,18,11
10433,201808,otras,14,11
10434,201807,otras,50,11
10435,201806,otras,33,11
10436,201805,otras,40,11
10437,201804,otras,32,11
10438,201803,otras,34,11
10439,201802,otras,75,11
10440,201801,otras,51,11
10441,201712,otras,25,11
10442,201711,otras,36,11
10443,201710,otras,22,11
10444,201709,otras,10,11
10445,201708,otras,28,11
10446,201707,otras,33,11
10447,201706,otras,45,11
10448,201705,otras,55,11
10449,201704,otras,37,11
10450,201703,otras,64,11
10451,201702,otras,37,11
10452,201701,otras,51,11
10453,201612,otras,45,11
10454,201611,otras,43,11
10455,201610,otras,63,11
10456,201609,otras,31,11
10457,201608,otras,24,11
10458,201607,otras,32,11
10459,201606,otras,49,11
10460,201605,otras,48,11
10461,201604,otras,48,11
10462,201603,otras,45,11
10463,201602,otras,65,11
10464,201601,otras,53,11
10465,201512,otras,38,11
10466,201511,otras,68,11
10467,201510,otras,54,11
10468,201509,otras,38,11
10469,201508,otras,26,11
10470,201507,otras,56,11
10471,201506,otras,60,11
10472,201505,otras,45,11
10473,201504,otras,32,11
10474,201503,otras,48,11
10475,201502,otras,70,11
10476,201501,otras,50,11
10477,201412,otras,52,11
10478,201411,otras,44,11
10479,201410,otras,72,11
10480,201409,otras,51,11
10481,201408,otras,38,11
10482,201407,otras,71,11
10483,201406,otras,60,11
10484,201405,otras,70,11
10485,201404,otras,48,11
10486,201403,otras,68,11
10487,201402,otras,81,11
10488,201401,otras,64,11
10489,201312,otras,47,11
10490,201311,otras,82,11
10491,201310,otras,65,11
10492,201309,otras,56,11
10493,201308,otras,37,11
10494,201307,otras,83,11
10495,201306,otras,67,11
10496,201305,otras,77,11
10497,201304,otras,77,11
10498,201303,otras,86,11
10499,201302,otras,59,11
10500,201301,otras,51,11
10501,201212,otras,48,11
10502,201211,otras,69,11
10503,201210,otras,53,11
10504,201209,otras,37,11
10505,201208,otras,40,11
10506,201207,otras,61,11
10507,201206,otras,52,11
10508,201205,otras,74,11
10509,201204,otras,47,11
10510,201203,otras,71,11
10511,201202,otras,49,11
10512,201201,otras,50,11
10513,201112,otras,33,11
10514,201111,otras,45,11
10515,201110,otras,38,11
10516,201109,otras,37,11
10517,201108,otras,20,11
10518,201107,otras,44,11
10519,201106,otras,52,11
10520,201105,otras,43,11
10521,201104,otras,43,11
10522,201103,otras,76,11
10523,201102,otras,48,11
10524,201101,otras,36,11
10525,201012,otras,50,11
10526,201011,otras,38,11
10527,201010,otras,30,11
10528,201009,otras,34,11
10529,201008,otras,20,11
10530,201007,otras,39,11
10531,201006,otras,49,11
10532,201005,otras,47,11
10533,201004,otras,26,11
10534,201003,otras,54,11
10535,201002,otras,41,11
10536,201001,otras,33,11
10537,200912,otras,31,11
10538,200911,otras,34,11
10539,200910,otras,29,11
10540,200909,otras,11,11
10541,200908,otras,16,11
10542,200907,otras,25,11
10543,200906,otras,29,11
10544,200905,otras,9,11
10545,200904,otras,18,11
10546,200903,otras,14,11
10547,200902,otras,19,11
10548,200901,otras,17,11
10549,200812,otras,12,11
